staff_id,cycle_year,month_bucket,file_path,file_name,file_sha1,kpa_code,kpa_name,kpi_id,kpi_description,rating,rating_label,impact_summary,risks_or_gaps,values_hits,evidence_type,raw_llm_json
20172672,2025,2025-12,,,6af2141fc1d25381360f142602a2d2b73c3cbad7,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,excel,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the implementation of""}"
20172672,2025,2025-12,,,6074177f52ef2906c7ec5c54492d8e7fbf742687,KPA4,Academic Leadership and Management,,,,,No readable text extracted from this evidence file.,,,excel,{}
20172672,2025,2025-12,,,e7fb0855062016d46cc2120c3f9aa1f29c1f1917,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,png,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching of""}"
20172672,2025,2025-12,,,6822835e12a28dbf06d9445ed62672acbc726455,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,png,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,d6af3a2d86c9ee8f7e6fa19a3ea5c218524dad8c,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,docm,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching of""}"
20172672,2025,2025-12,,,1b6e9fb7a6b27ad7a2d3cffcc0449989f323e2e4,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The progr",,,pdf,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The programme provides a structured environment""}"
20172672,2025,2025-12,,,06f864584c9f41168b4a1cba962c059fecd297a7,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,png,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching of""}"
20172672,2025,2025-12,,,aaf5e48e41673cc60272e41a6b108f724d8d5e36,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evide",,,pdf,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching of""}"
20172672,2025,2025-12,,,188b68f6b4789e0eb1fef8ccc2b9ffd2d7138bb0,KPA4,Academic Leadership and Management,,,,,"LLM error during structured scoring: Failed to parse JSON: Could not find a valid JSON object in response. Raw response (trimmed): {
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""This evid",,,word,"{""__error__"": ""Failed to parse JSON: Could not find a valid JSON object in response"", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""This evidence supports the teaching and""}"
20172672,2025,2025-12,,,b2a8a254ef5a108a90cf925994d9b59c9eec7154,KPA4,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the development of""}"
20172672,2025,2025-12,,,df066530fb7f1f91b84435e3119b8ff687139f92,KPA4,Teaching and Learning,,,4,Partially achieved,,,,word,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Compliance"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Compliance\"",\n  \""impact_summary\"": \""The evidence supports the provision of""}"
20172672,2025,2025-12,,,edaa9450b25d821361a04404cf8921d0dbe8455d,KPA4,Teaching and Learning,,,3,Partially achieved,,,,docm,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,937cf624ceb7dab31a480cf0a74dd8e9a81ceea5,KPA4,Teaching and Learning,,,3,Partially achieved,,,,docm,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,f27b23b665aa7574fa1410487fb0efd529928407,KPA4,Teaching and Learning,,,4,Partially achieved,,,,docm,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,790f8db38e1519c9a267f856d8bc7eafbae8848f,KPA4,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching of""}"
20172672,2025,2025-12,,,b3f90f24806e29805a83298b63be015079f5665e,KPA4,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the development of""}"
20172672,2025,2025-12,,,6af2141fc1d25381360f142602a2d2b73c3cbad7,KPA4,Teaching and Learning,,,4,Partially achieved,,,,excel,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Compliance"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Compliance\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,6074177f52ef2906c7ec5c54492d8e7fbf742687,KPA4,Academic Leadership and Management,,,,,No readable text extracted from this evidence file.,,,excel,"{""__raw_text__"": """"}"
20172672,2025,2025-12,,,e7fb0855062016d46cc2120c3f9aa1f29c1f1917,KPA4,Teaching and Learning,,,3,Partially achieved,,,,png,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the value of""}"
20172672,2025,2025-12,,,6822835e12a28dbf06d9445ed62672acbc726455,KPA4,Teaching and Learning,,,4,Partially achieved,,,,png,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the value of""}"
20172672,2025,2025-12,,,d6af3a2d86c9ee8f7e6fa19a3ea5c218524dad8c,KPA4,Teaching and Learning,,,3,Partially achieved,,,,docm,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,1b6e9fb7a6b27ad7a2d3cffcc0449989f323e2e4,KPA4,Teaching and Learning,,,4,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,06f864584c9f41168b4a1cba962c059fecd297a7,KPA4,Teaching and Learning,,,3,Partially achieved,,,,png,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,aaf5e48e41673cc60272e41a6b108f724d8d5e36,KPA4,Teaching and Learning,,,4,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Compliance"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Compliance\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,188b68f6b4789e0eb1fef8ccc2b9ffd2d7138bb0,KPA4,Teaching and Learning,,,3,Partially achieved,,,,word,"{""primary_kpa_code"": ""KPA4"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""By analyzing student teachers' perspectives""}"
20172672,2025,2025-12,,,2c051732da41ea1d7550239df67a57176d081fe1,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,9e7ff10cf4e3db40f12e72a78853333690b6c985,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,0369e605da739631098586b6535efbd6e2cdf13b,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,4cadb3eb99f811747dd0279c65567f4d4336a6c0,KPA1,Teaching and Learning,,,4,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,2c051732da41ea1d7550239df67a57176d081fe1,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,9e7ff10cf4e3db40f12e72a78853333690b6c985,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,0369e605da739631098586b6535efbd6e2cdf13b,KPA1,Teaching and Learning,,,3,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,4cadb3eb99f811747dd0279c65567f4d4336a6c0,KPA1,Teaching and Learning,,,4,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,f47f81099e73dc89c992121275de208463245ab9,KPA1,Teaching and Learning,,,4,Partially achieved,,,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,85e69343e8ddcaa5857c84c3abc5caa5841c4d52,KPA1,Teaching and Learning,,,2,Partially achieved,,,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 2, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 2,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,8a9bfcc477bf75cfac5d87d889f0b4ab71a821e3,KPA1,Teaching and Learning,,,4,Significant enhancement to teaching and learning practices,,,,excel,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Significant enhancement to teaching and learning practices"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Significant enhancement to teaching and learning practices\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""This""}"
20172672,2025,2025-12,,,6036218cab841632984489cbb16ae884d997dbb0,KPA1,Teaching and Learning,,,4,Partially achieved,,,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""By integrating Age of Empires""}"
20172672,2025,2025-12,,,d039422ccb791a7975f4833e60e4503d01bd9fbf,KPA1,Teaching and Learning,,,3,Partially achieved,,,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the transformation of""}"
